structure_name,country_code,country,measure,unit_measure,adjustment,sex,age_group,frequency,time_period,employment_value,observation_status,is_estimated
Employed population by age groups,HUN,Hungary,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2018,389.8,Normal value,False
Employed population by age groups,HUN,Hungary,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2019,397.55,Normal value,False
Employed population by age groups,HUN,Hungary,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2021,400.925,Normal value,False
Employed population by age groups,HUN,Hungary,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2022,411.15,Normal value,False
Employed population by age groups,HUN,Hungary,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2023,429.15,Normal value,False
Employed population by age groups,HUN,Hungary,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2024,436.275,Normal value,False
Employed population by age groups,HUN,Hungary,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2025,454.875,Normal value,False
Employed population by age groups,ISL,Iceland,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2016,17.5,Normal value,False
Employed population by age groups,ISL,Iceland,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2017,18.0,Normal value,False
Employed population by age groups,ISL,Iceland,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2018,17.5,Normal value,False
Employed population by age groups,ISL,Iceland,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2019,18.0,Normal value,False
Employed population by age groups,ISL,Iceland,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2021,17.9,Normal value,False
Employed population by age groups,ISL,Iceland,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2022,18.575,Normal value,False
Employed population by age groups,ISL,Iceland,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2023,19.0,Normal value,False
Employed population by age groups,ISL,Iceland,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2024,19.475,Normal value,False
Employed population by age groups,IRL,Ireland,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2016,163.5,Normal value,False
Employed population by age groups,IRL,Ireland,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2017,171.0,Normal value,False
Employed population by age groups,IRL,Ireland,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2018,179.0,Normal value,False
Employed population by age groups,IRL,Ireland,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2019,186.75,Normal value,False
Employed population by age groups,IRL,Ireland,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2020,187.5,Normal value,False
Employed population by age groups,IRL,Ireland,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2021,196.675,Normal value,False
Employed population by age groups,IRL,Ireland,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2022,218.25,Normal value,False
Employed population by age groups,IRL,Ireland,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2023,224.675,Normal value,False
Employed population by age groups,IRL,Ireland,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2024,229.9,Normal value,False
Employed population by age groups,IRL,Ireland,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2025,237.525,Normal value,False
Employed population by age groups,ISR,Israel,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2016,283.5333,Normal value,False
Employed population by age groups,ISR,Israel,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2017,290.1333,Normal value,False
Employed population by age groups,ISR,Israel,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2018,287.375,Normal value,False
Employed population by age groups,ISR,Israel,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2019,300.3917,Normal value,False
Employed population by age groups,ISR,Israel,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2020,299.5833,Normal value,False
Employed population by age groups,ISR,Israel,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2021,297.0583,Normal value,False
Employed population by age groups,ISR,Israel,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2022,313.1,Normal value,False
Employed population by age groups,ISR,Israel,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2023,327.4167,Normal value,False
Employed population by age groups,ISR,Israel,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2025,313.675,Normal value,False
Employed population by age groups,ITA,Italy,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2016,2269.5,Normal value,False
Employed population by age groups,ITA,Italy,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2017,2361.5,Normal value,False
Employed population by age groups,ITA,Italy,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2018,2484.75,Normal value,False
Employed population by age groups,ITA,Italy,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2019,2560.75,Normal value,False
Employed population by age groups,ITA,Italy,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2020,2593.75,Normal value,False
Employed population by age groups,ITA,Italy,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2021,2642.8,Normal value,False
Employed population by age groups,ITA,Italy,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2022,2779.1,Normal value,False
Employed population by age groups,ITA,Italy,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2023,2956.2,Normal value,False
Employed population by age groups,ITA,Italy,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2024,3084.975,Normal value,False
Employed population by age groups,ITA,Italy,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2025,3212.75,Normal value,False
Employed population by age groups,KOR,Korea,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2016,2766.208,Normal value,False
Employed population by age groups,KOR,Korea,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2017,2938.017,Normal value,False
Employed population by age groups,KOR,Korea,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2018,3025.308,Normal value,False
Employed population by age groups,KOR,Korea,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2019,3057.575,Normal value,False
Employed population by age groups,KOR,Korea,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2020,3100.292,Normal value,False
Employed population by age groups,KOR,Korea,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2021,3137.425,Normal value,False
Employed population by age groups,KOR,Korea,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2022,3247.375,Normal value,False
Employed population by age groups,KOR,Korea,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2023,3291.125,Normal value,False
Employed population by age groups,KOR,Korea,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2024,3319.767,Normal value,False
Employed population by age groups,KOR,Korea,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2025,3318.142,Normal value,False
Employed population by age groups,LVA,Latvia,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2016,71.0,Normal value,False
Employed population by age groups,LVA,Latvia,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2017,72.75,Normal value,False
Employed population by age groups,LVA,Latvia,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2018,78.5,Normal value,False
Employed population by age groups,LVA,Latvia,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2019,80.25,Normal value,False
Employed population by age groups,LVA,Latvia,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2020,82.0,Normal value,False
Employed population by age groups,LVA,Latvia,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2021,80.45,Normal value,False
Employed population by age groups,LVA,Latvia,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2022,79.625,Normal value,False
Employed population by age groups,LVA,Latvia,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2023,80.45,Normal value,False
Employed population by age groups,LVA,Latvia,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2024,80.7,Normal value,False
Employed population by age groups,LVA,Latvia,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2025,82.0,Normal value,False
Employed population by age groups,LTU,Lithuania,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2016,115.75,Normal value,False
Employed population by age groups,LTU,Lithuania,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2017,118.75,Normal value,False
Employed population by age groups,LTU,Lithuania,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2018,127.5,Normal value,False
Employed population by age groups,LTU,Lithuania,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2019,128.0,Normal value,False
Employed population by age groups,LTU,Lithuania,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2020,127.75,Normal value,False
Employed population by age groups,LTU,Lithuania,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2021,126.75,Normal value,False
Employed population by age groups,LTU,Lithuania,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2022,135.325,Normal value,False
Employed population by age groups,LTU,Lithuania,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2023,133.125,Normal value,False
Employed population by age groups,LTU,Lithuania,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2024,131.9,Normal value,False
Employed population by age groups,LTU,Lithuania,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2025,126.025,Normal value,False
Employed population by age groups,LUX,Luxembourg,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2016,15.675,Normal value,False
Employed population by age groups,LUX,Luxembourg,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2017,16.025,Normal value,False
Employed population by age groups,LUX,Luxembourg,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2018,16.6,Normal value,False
Employed population by age groups,LUX,Luxembourg,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2019,18.525,Normal value,False
Employed population by age groups,LUX,Luxembourg,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2021,20.8,Normal value,False
Employed population by age groups,LUX,Luxembourg,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2022,21.825,Normal value,False
Employed population by age groups,LUX,Luxembourg,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2023,21.15,Normal value,False
Employed population by age groups,LUX,Luxembourg,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2024,22.75,Normal value,False
Employed population by age groups,LUX,Luxembourg,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2025,24.55,Normal value,False
